uid,created_at,updated_at,deleted_at,category_id,category_type,url,name_en,name_kn,name_hn,name_ta,name_te,name_ml,name_mr,name_gu,name_bn,name_or,name_pa,name_ur,name_ne
master_icons_bdbb965c-9d15-49f1-ae92-8955083650a2,2026-01-14 12:20:48.145 +0530,,,fruit_121,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Tangerine.jpg,Tangerine,ಕಿತ್ತಳೆ,संतरा,டேன்ஜரின்,టాన్జేరిన్,ടാംഗറിൻ,संत्रा,ટેન્જેરીન,ট্যানজারিন,ଟାଙ୍ଗେରିନ୍,ਕੀਨੂ,ٹینجیرین,सुन्तला
master_icons_6c84071a-fdc5-4f28-a8b7-1b3dab00bd9f,2026-01-14 12:20:48.145 +0530,,,fruit_122,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Tomatillo.jpg,Tomatillo,ಟೊಮ್ಯಾಟಿಲೊ,टोमेटिलो,தக்காளி,టొమాటిల్లో,ടൊമാറ്റിലോ,टोमॅटिलो,ટોમેટિલો,টমেটোলো,ଟୋମାଟିଲୋ,ਟਮਾਟਿਲੋ,ٹماٹیلو,टोमाटिलो
master_icons_4783293c-9502-473d-9a69-9faa792fbcbd,2026-01-14 12:20:48.145 +0530,,,fruit_123,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Tree_Tomato.jpg,Tree_Tomato,ಮರ ಟೊಮೆಟೊ,ट्री टमाटर,மரம்_தக்காளி,చెట్టు_టమోటా,മരം_തക്കാളി,टोमॅटोचे झाड,ટામેટાનું વૃક્ષ,টমেটো গাছ,ଗଛ_ଟମାଟୋ,ਟਮਾਟਰ ਦਾ ਰੁੱਖ,درخت_ٹماٹر,गोलभेडाको रूख
master_icons_e4383c9c-e5a0-49a7-98cd-8b2504a5223f,2026-01-14 12:20:48.145 +0530,,,fruit_124,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Ugli_Fruit.jpg,Ugli_Fruit,ಅಗ್ಲಿ ಹಣ್ಣು,अगली फ्रूट,உக்லி_பழம்,ఉగ్లి_ఫ్రూట్,ഉഗ്ലി_ഫ്രൂട്ട്,उगली_फळ,ઉગલી_ફળ,উগলি_ফল,ଉଗଲି_ଫଳ,ਉਗਲੀ_ਫਲ,اگلی فروٹ,उगली_फलफूल
master_icons_af133818-3ca5-415f-8d7a-0207591de8d0,2026-01-14 12:20:48.145 +0530,,,fruit_125,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Ugni_Berry.jpg,Ugni_Berry,ಅಗ್ನಿ ಬೆರ್ರಿ,उगनी बेरी,உக்னி_பெர்ரி,ఉగ్ని_బెర్రీ,ഉഗ്നി_ബെറി,उग्नी_बेरी,ઉગ્ની_બેરી,উগনি_বেরি,ଉଗ୍ନି_ବେରୀ,ਉਗਨੀ_ਬੇਰੀ,اگنی بیری,उग्नी_बेरी
master_icons_b6197f0f-5221-4dc5-9eea-1615d490113c,2026-01-14 12:20:48.145 +0530,,,fruit_126,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Umbu.jpg,Umbu,ಅಂಬು,अम्बु,உம்பு,ఉంబు,ഉമ്പു,उम्बू,ઉમ્બુ,উম্বু,ଉମ୍ବୁ,ਅੰਬੂ,امبو,उम्बु
master_icons_c616e47a-8125-465f-86b5-17817d7e2bb5,2026-01-14 12:20:48.145 +0530,,,fruit_127,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Vanilla.jpg,Vanilla,ವೆನಿಲ್ಲಾ,वेनिला,வெண்ணிலா,వెనిల్లా,വാനില,व्हॅनिला,વેનીલા,ভ্যানিলা,ଭାନିଲା,ਵਨੀਲਾ,ونیلا,भेनिला
master_icons_c6eb59e3-1799-4aae-8067-1503d8a70261,2026-01-14 12:20:48.145 +0530,,,fruit_128,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Velvet_Apple.jpg,Velvet_Apple,ವೆಲ್ವೆಟ್ ಸೇಬು,विलायती गाब,வெல்வெட்_ஆப்பிள்,వెల్వెట్_ఆపిల్,വെൽവെറ്റ്_ആപ്പിൾ,मखमली_सफरचंद,વેલ્વેટ_એપલ,মখমল_আপেল,ମଖମଲ_ଆପଲ,ਮਖਮਲੀ_ਸੇਬ,مکھمل سیب,मखमली_स्याउ
master_icons_3139ec96-9c62-4e1f-9014-1b085cf2343b,2026-01-14 12:20:48.145 +0530,,,fruit_129,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Voavanga.jpg,Voavanga,ವೊವಾಂಗ,वोवांगा,வோவாங்கா,వోవాంగా,വോവാംഗ,वोवांगा,વોવાંગા,ভোয়াভাঙ্গা,ଭୋଭାଙ୍ଗା,ਵੋਵਾਂਗਾ,وواونگا,भोभाङ्गा
master_icons_83c1f402-f177-404c-a6ca-ded49cba4729,2026-01-14 12:20:48.145 +0530,,,fruit_130,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Xigua.jpg,Xigua,ಕಲ್ಲಂಗಡಿ,तरबूज,ஜிகுவா,జిగువా,സിഗ്വ,झिगुआ,ઝિગુઆ,জিগুয়া,Xigua,ਜ਼ੀਗੁਆ,زیگوا,सिगुआ
master_icons_db8fbd5a-690d-44bd-a779-b606ca4d9bf9,2026-01-14 12:20:48.145 +0530,,,fruit_131,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Ximenia.jpg,Ximenia,ಕ್ಸಿಮೆನಿಯಾ,ज़िमिनिया,ஜிமேனியா,జిమెనియా,സിമേനിയ,झिमेनिया,ઝિમેનિયા,জিমেনিয়া,ଜିମେନିଆ,ਜ਼ਿਮੇਨੀਆ,زیمینیا,जिमेनिया
master_icons_fd669063-4c14-4b44-a436-aaf4204b3d9f,2026-01-14 12:20:48.145 +0530,,,fruit_132,fruit,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/fruit/Xylocarpus_granatum.jpg,Xylocarpus_Granatum,ಜೈಲೋಕಾರ್ಪಸ್ ಗ್ರಾನಟಮ್,जायलोकार्पस ग्रेनेटम,சைலோகார்பஸ்_கிரானேட்டம்,జైలోకార్పస్_గ్రానటం,സൈലോകാർപസ്_ഗ്രാനാറ്റം,झायलोकार्पस_ग्रॅनॅटम,ઝાયલોકાર્પસ_ગ્રાનેટમ,জাইলোকার্পাস_গ্রানাটাম,ଜାଇଲୋକାର୍ପସ୍_ଗ୍ରାନାଟମ୍,ਜ਼ਾਈਲੋਕਾਰਪਸ_ਗ੍ਰੈਨੇਟਮ,زائلو کارپس,जाइलोकार्पस_ग्रानेटम
master_icons_f08b3596-4bb9-48c0-ae7a-054fe05936f8,2026-01-14 12:20:48.145 +0530,,,vegetable_001,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/agathi.jpg,Agathi,ಅಗಸೆ,अगस्त्य,அகதி,అగతి,അഗതി,अगाथी,અગાથી,আগাথি,ଅଗାଥି,ਅਗਾਥੀ,اگاتی,अगाथी
master_icons_b0925bcd-727f-463c-b94a-4aff39a609ee,2026-01-14 12:20:48.145 +0530,,,vegetable_002,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/air-potato.jpg,Air_Potato,ಕಾಡು ಗೆಣಸು,रतालू,ஏர்_உருளைக்கிழங்கு,ఎయిర్_పొటాటో,എയർ_ഉരുളക്കിഴങ്ങ്,हवा_बटाटा,હવા_બટાકા,বাতাস_আলু,ଏୟାର_ପଟାଟୋ,ਏਅਰ_ਆਲੂ,ہوا_آلو,हावा_आलु
master_icons_883e06cb-7210-414b-bcac-ba67ce15b67c,2026-01-14 12:20:48.145 +0530,,,vegetable_003,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/amaranth.jpg,Amaranth,ದಂಟಿನ ಸೊಪ್ಪು,चौलाई,அமராந்த்,అమరాంత్,അമരന്ത്,राजगिरा,અમરાંથ,অমরান্থ,ଅମାରାନ୍ଥ,ਅਮਰਾਂਥ,امرانتھ,अमरान्थ
master_icons_21946890-d652-4dd5-b649-c96a770c0785,2026-01-14 12:20:48.145 +0530,,,vegetable_004,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/amtekayi.jpg,Amtekayi,ಅಂಟೆಕಾಯಿ,अमड़ा,அம்தேகாய்,అమ్టేకాయి,ആംടെകായി,आमटेकायी,અમ્ટેકાયી,আমতেকাই,ଆମତେକାୟି,ਅਮਟੇਕਾਈ,امٹیکائی,आम्टेकायी
master_icons_70ac0763-9bc8-4e49-a380-1e176be2af79,2026-01-14 12:20:48.145 +0530,,,vegetable_005,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/arrowroot.jpg,Arrowroot,ಕೂವೆ ಗೆಡ್ಡೆ,अरारोट,ஆரோரூட்,యారోరూట్,ആരോറൂട്ട്,अ‍ॅरोरूट,એરોરૂટ,অ্যারোরুট,ଆରୋରୁଟ୍,ਐਰੋਰੂਟ,آرروٹ,एरोरूट
master_icons_e6a993f9-7da2-4e19-8f9c-561552eaf480,2026-01-14 12:20:48.145 +0530,,,vegetable_006,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/ash-gourd.jpg,Ash_Gourd,ಬೂದು ಕುಂಬಳಕಾಯಿ,पेठा,சாம்பல்_பூசணி,బూడిద_గుమ్మడికాయ,ആഷ്_ഗോർഡ്,राख_भोपळा,એશ_ગોર્ડ,অ্যাশ_গর্ড,ଆଶ୍_ଗୁର୍ଡ,ਐਸ਼_ਲੌਕੀ,راکھ_لوکی,लौका
master_icons_eb5f41ff-b0fb-41da-82c3-f216e462583c,2026-01-14 12:20:48.145 +0530,,,vegetable_007,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/attikka.jpg,Attikka,ಅತ್ತಿಕಾಯಿ,गूलर,அட்டிக்கா,అట్టిక్క,ആറ്റിക്ക,अटिक्का,અટ્ટીકા,আত্তিক্কা,ଆଟିକ୍କା,ਅਟਿੱਕਾ,اٹکا۔,एटिक्का
master_icons_eb4cc98f-4d87-4ddb-8914-629666c21833,2026-01-14 12:20:48.145 +0530,,,vegetable_008,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/baby-corn.jpg,Baby_Corn,ಬೇಬಿ ಕಾರ್ನ್,बेबी कॉर्न,குழந்தை_சோளம்,బేబీ_కార్న్,ബേബി_കോൺ,बेबी_कॉर्न,બેબી_કોર્ન,বেবি_কর্ন,ବେବି_କର୍ଣ୍ଣ,ਮੱਕੀ ਦਾ ਬੱਚਾ,بیبی کارن,बेबी_कर्न
master_icons_6ed4a4fd-3dc2-4eec-966e-f4fdd3ac02d5,2026-01-14 12:20:48.145 +0530,,,vegetable_009,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/bamboo-shoots.jpg,Bamboo_Shoots,ಕಳಲೆ,बांस की कोपलें,மூங்கில்_ஷூட்ஸ்,వెదురు_షూట్స్,ബാംബൂ_ഷൂട്ടുകൾ,बांबू_शूट्स,વાંસ_શૂટ,বাঁশের কান্ড,ବାଉଁଶ_ସୁଟ୍ସ,ਬਾਂਸ ਦੇ ਗੋਲੇ,بانس کی_ٹہنیاں,बाँसको गोली
master_icons_e2b8da74-3f6a-44fd-b612-5294c8d1a885,2026-01-14 12:20:48.145 +0530,,,vegetable_010,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/banana-flower.jpg,Banana_Flower,ಬಾಳೆ ಹೂವು,केले का फूल,வாழைப்பழம்_பூ,అరటి_పువ్వు,വാഴപ്പഴം_പൂവ്,केळीचे फूल,કેળા_ફૂલ,কলা_ফুল,କଦଳୀ_ଫୁଲ,ਕੇਲਾ_ਫੁੱਲ,کیلا_پھول,केरा_फूल
master_icons_472ef480-945b-4b87-8384-bdc52795fd72,2026-01-14 12:20:48.145 +0530,,,vegetable_011,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/banana.jpg,Banana,ಬಾಳೆಹಣ್ಣು,केला,வாழைப் பழம்,అరటి,വാഴപ്പഴം,केळी,કેળા,কলা,କଦଳୀ,ਕੇਲਾ,کیلا,केरा
master_icons_08dd6ac7-40bf-4445-a378-dc16d08547d2,2026-01-14 12:20:48.145 +0530,,,vegetable_012,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/beans.jpg,Beans,ಹುರುಳಿಕಾಯಿ,फलियाँ,பீன்ஸ்,బీన్స్,പയർ,बीन्स,કઠોળ,মটরশুটি,ବିନ୍ସ,ਫਲ੍ਹਿਆਂ,پھلیاں,सिमी
master_icons_d3d0eda0-cdc9-4c1e-86a4-15f34d8c7d85,2026-01-14 12:20:48.145 +0530,,,vegetable_013,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/beetroot.jpg,Beetroot,ಬೀಟ್ರೂಟ್,चुकंदर,பீட்ரூட்,బీట్‌రూట్,ബീറ്റ്റൂട്ട്,बीटरुट,બીટનો કંદ,বিটরুট,ବିଟ୍ ରୁଟ୍,ਚੁਕੰਦਰ,چقندر,चुकन्दर
master_icons_7ed09846-1691-41c0-bbb1-85b59d0a9da8,2026-01-14 12:20:48.145 +0530,,,vegetable_014,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/betel-vine.jpg,Betel_Vine,ವೀಳ್ಯದೆಲೆ,पान का बेल,வெற்றிலை_கொடி,తమలపాకు_తీగ,വെറ്റില_വൈൻ,बेटेल_वाइन,બેટલ_વાઇન,বেটেল_ভাইন,ବେଟେଲ_ଭାଇନ୍,ਬੇਟਲ_ਵਾਈਨ,پان کی بیل,बेटेल_भाइन
master_icons_46255a7f-a321-49d9-8fe6-d0d5b4bfa763,2026-01-14 12:20:48.145 +0530,,,vegetable_015,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/bimbli.jpg,Bimbli,ಬಿಂಬುಳಿ,बिलिम्बी,பிம்பிளி,బింబ్లి,ബിംബ്ലി,बिंबली,બિમ્બલી,বিম্বলি,ବିମ୍ବଲି,ਬਿੰਬਲੀ,بمبلی۔,बिम्बली
master_icons_99418978-3a0a-4dc5-83f1-079859a982e0,2026-01-14 12:20:48.145 +0530,,,vegetable_016,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/bitter-gourd.jpg,Bitter_Gourd,ಹಾಗಲಕಾಯಿ,करेला,பாகற்காய்,బిట్టర్_గోర్డ్,കയ്പ്പ_കുരുമുളക്,कडू_भोपळा,કડવો_લોહી,করলা,କଟୁ_ଲାଉ,ਕਰੇਲਾ_ਲੌਕੀ,کریلا,तितो_लौका
master_icons_a43b4c90-6e77-4d20-b3e6-e76ba9e3e9ea,2026-01-14 12:20:48.145 +0530,,,vegetable_017,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/bottle-gourd.jpg,Bottle_Gourd,ಸೋರೆಕಾಯಿ,लौकी,சுரைக்காய்_பூசணி,సీసా_గోర్డ్,കുപ്പി_കുതിര,बाटली_भोपळा,બોટલ_લોકી,বোতল_লাউ,ବୋତଲ_ଲୌକି,ਬੋਤਲ_ਲੌਕੀ,لوکی,बोतल_लौकी
master_icons_bfee1453-c638-43ec-a1d0-034152c37fe5,2026-01-14 12:20:48.145 +0530,,,vegetable_018,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/breadfruit.jpg,Breadfruit,ದೀವಿ ಹಲಸು,ब्रेडफ्रूट,ரொட்டிப்பழம்,బ్రెడ్‌ఫ్రూట్,ബ്രെഡ്ഫ്രൂട്ട്,ब्रेडफ्रूट,બ્રેડફ્રૂટ,ব্রেডফ্রুট,ବ୍ରେଡ୍ଫ୍ରୁଟ୍,ਬਰੈੱਡਫਰੂਟ,بریڈ فروٹ,ब्रेडफ्रुट
master_icons_5573bca8-6a7f-4361-90aa-88d46c413e34,2026-01-14 12:20:48.145 +0530,,,vegetable_019,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/brinjal.jpg,Brinjal,ಬದನೆಕಾಯಿ,बैंगन,கத்திரிக்காய்,వంకాయ,വഴുതന,वांगी,રીંગણ,বেগুন,ବାଇଗଣ,ਬੈਂਗਣ,بیگن,बैगुन
master_icons_f90b21ab-8d49-4f6d-a319-644312376be3,2026-01-14 12:20:48.145 +0530,,,vegetable_020,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/broad-beans.jpg,Broad_Beans,ಚಪ್ಪರದ ಅವರೆ,सेम,பிராட்_பீன்ஸ்,బ్రాడ్_బీన్స్,ബ്രോഡ്_ബീൻസ്,ब्रॉड_बीन्स,બ્રોડ_બીન્સ,ব্রড_বিন্স,ବ୍ରଡ_ବିନ୍ସ,ਬ੍ਰੌਡ_ਬੀਨਜ਼,براڈ_بینز,ब्रोड_बीन्स
master_icons_6d1aeec4-065c-4a55-b7a4-a4a62334ed32,2026-01-14 12:20:48.145 +0530,,,vegetable_021,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/cabbage.jpg,Cabbage,ಎಲೆಕೋಸು,पत्ता गोभी,முட்டைக்கோஸ்,క్యాబేజీ,കാബേജ്,कोबी,કોબી,বাঁধাকপি,ବନ୍ଧାକୋବି,ਪੱਤਾਗੋਭੀ,گوبھی,बन्दा
master_icons_ebc2a9b0-9962-4f2f-acb2-21937708b13f,2026-01-14 12:20:48.145 +0530,,,vegetable_022,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/capsicum.jpg,Capsicum,ದಪ್ಪ ಮೆಣಸಿನಕಾಯಿ,शिमला मिर्च,கேப்சிகம்,క్యాప్సికమ్,കാപ്സിക്കം,शिमला मिरची,કેપ્સિકમ,ক্যাপসিকাম,କ୍ୟାପସିକମ୍,ਸ਼ਿਮਲਾ ਮਿਰਚ,شملہ مرچ,क्याप्सिकम
master_icons_76516fe6-4f2e-4127-b926-10f9ff4e85b5,2026-01-14 12:20:48.145 +0530,,,vegetable_023,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/carrot.jpg,Carrot,ಕ್ಯಾರೆಟ್,गाजर,கேரட்,క్యారెట్,കാരറ്റ്,गाजर,ગાજર,গাজর,ଗାଜର,ਗਾਜਰ,گاجر,गाजर
master_icons_f8854033-92ce-4163-b7c2-199e9c29fba0,2026-01-14 12:20:48.145 +0530,,,vegetable_024,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/cauliflower.jpg,Cauliflower,ಹೂಕೋಸು,फूल गोभी,காலிஃபிளவர்,కాలీఫ్లవర్,കോളിഫ്ലവർ,फुलकोबी,ફૂલકોબી,ফুলকপি,ଫୁଲକୋବି,ਫੁੱਲ ਗੋਭੀ,گوبھی,काउली
master_icons_ccf2b779-bf2c-445c-9b0b-e087b43e608f,2026-01-14 12:20:48.145 +0530,,,vegetable_025,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/chayote.jpg,Chayote,ಸೀಮೆ ಬದನೆಕಾಯಿ,चायोट,சயோட்,చాయోట్,ചയോട്ടെ,चायोटे,ચાયોટે,ছায়োতে,ଚାୟୋଟେ,ਚਾਯੋਤੇ,چایوٹے,चायोटे
master_icons_b4d934ab-b2f6-4752-b67d-31279e74848b,2026-01-14 12:20:48.145 +0530,,,vegetable_026,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/chickpea.jpg,Chickpea,ಕಡಲೆ ಕಾಳು,चना,கொண்டைக்கடலை,శనగ,ചിക്കൻപയർ,हरभरा,ચણા,ছোলা,ଚଣା,ਛੋਲੇ,چنے,चना
master_icons_81fa2e00-2665-46d8-aa44-e4623a455d35,2026-01-14 12:20:48.145 +0530,,,vegetable_027,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/chilli.jpg,Chilli,ಮೆಣಸಿನಕಾಯಿ,मिर्च,மிளகாய்,మిరపకాయ,മുളക്,मिरची,મરચું,মরিচ,ଲଙ୍କା,ਮਿਰਚ,مرچ,खुर्सानी
master_icons_4af15564-6714-4626-9280-66f5810a0b94,2026-01-14 12:20:48.145 +0530,,,vegetable_028,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/chinese-potato.jpg,Chinese_Potato,ಸಂಬ್ರಾಣಿ ಗಡ್ಡೆ,चीनी आलू,சீன_உருளைக்கிழங்கு,చైనీస్_బంగాళాదుంప,ചൈനീസ്_ഉരുളക്കിഴങ്ങ്,चिनी_बटाटा,ચાઇનીઝ_બટાકા,চাইনিজ_আলু,ଚାଇନିଜ୍_ଆଳୁ,ਚੀਨੀ_ਆਲੂ,چینی_آلو,चिनियाँ आलु
master_icons_4221d379-8090-469c-b276-13111818ed63,2026-01-14 12:20:48.145 +0530,,,vegetable_029,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/cluster-bean.jpg,Cluster_Bean,ಗೋರಿಕಾಯಿ,ग्वार फली,கிளஸ்டர்_பீன்,క్లస్టర్_బీన్,ക്ലസ്റ്റർ_ബീൻ,क्लस्टर_बीन,ક્લસ્ટર_બીન,ক্লাস্টার_বিন,କ୍ଲଷ୍ଟର_ବିନ୍,ਕਲੱਸਟਰ_ਬੀਨ,کلسٹر_بین,क्लस्टर_बीन
master_icons_aa91e63b-69f1-4255-a965-78bd93747f7a,2026-01-14 12:20:48.145 +0530,,,vegetable_030,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/colocasia.jpg,Colocasia,ಕೆಸುವಿನ ಗಡ್ಡೆ,अरबी,கொலோகாசியா,కోలోకాసియా,കൊളോക്കാസിയ,कोलोकेशिया,કોલોકેસિયા,কোলোকেশিয়া,କୋଲୋକାସିଆ,ਕੋਲੋਕੇਸ਼ੀਆ,کولوکاسیا,कोलोकासिया
master_icons_f8a3bf2d-a48f-49b0-ba38-e07c4abfe03d,2026-01-14 12:20:48.145 +0530,,,vegetable_031,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/coriander.jpg,Coriander,ಕೊತ್ತಂಬರಿ ಸೊಪ್ಪು,धनिया,கொத்தமல்லி,కొత్తిమీర,മല്ലിയില,धणे,ધાણા,ধনেপাতা,ଧନିଆ,ਧਨੀਆ,دھنیا,धनियाँ
master_icons_10a214ba-c36c-470e-84bf-9ec9ed2f4e66,2026-01-14 12:20:48.145 +0530,,,vegetable_032,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/cucumber.jpg,Cucumber,ಸೌತೆಕಾಯಿ,खीरा,வெள்ளரிக்காய்,దోసకాయ,വെള്ളരിക്ക,काकडी,કાકડી,শসা,କାକୁଡି,ਖੀਰਾ,کھیرا,काँक्रो
master_icons_69c437bb-180f-462a-b487-f24facd716a9,2026-01-14 12:20:48.145 +0530,,,vegetable_033,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/curry-leaf.jpg,Curry_Leaf,ಕರಿಬೇವು,करी पत्ता,கறி_இலை,కరివేపాకు_ఆకు,കറി_ഇല,करी_लीफ,કરી_લીફ,কারি_পাতা,କରି_ଲିଫ୍,ਕਰੀ_ਲੀਫ,کری_لیف,करी_पात
master_icons_36c704df-c255-4243-a40d-e9a936d773b5,2026-01-14 12:20:48.145 +0530,,,vegetable_034,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/double-beans.jpg,Double_Beans,ದಪ್ಪ ಅವರೆ,डबल बीन्स,இரட்டை_பீன்ஸ்,డబుల్_బీన్స్,ഡബിൾ_ബീൻസ്,डबल_बीन्स,ડબલ_બીન્સ,ডাবল_বিন্স,ଡବଲ୍_ବିନ୍ସ,ਡਬਲ_ਬੀਨਜ਼,ڈبل_ پھلیاں,डबल_बीन्स
master_icons_a1ea208b-ac77-4819-b414-c91951a51262,2026-01-14 12:20:48.145 +0530,,,vegetable_035,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/drumstick.jpg,Drumstick,ನುಗ್ಗೆಕಾಯಿ,सहजन,முருங்கைக்காய்,డ్రమ్ స్టిక్,മുരിങ്ങയില,ड्रमस्टिक,ડ્રમસ્ટિક,ঢোলের কাঠি,ଡ୍ରମଷ୍ଟିକ୍,ਢੋਲਕੀ,ڈرم اسٹک,ढोलकको स्टिक
master_icons_1ccf5dea-5a42-4dc5-8233-538c9186c5c7,2026-01-14 12:20:48.145 +0530,,,vegetable_036,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/elephant-foot-yam.jpg,Elephant_Foot_Yam,ಸುವರ್ಣ ಗಡ್ಡೆ,जिमीकंद,யானை_கால்_யாம்,ఏనుగు_పాదం_యమ్,ആന_കാൽ_യാം,हत्ती_पाय_याम,હાથી_પગ_રતાલ,হাতির_পা_ইয়াম,ହାତୀ_ପାଦ_ଯାହ,ਹਾਥੀ_ਪੈਰ_ਰੌਲ,ہاتھی_پاؤں_یام,हात्तीको_खुट्टा_याम
master_icons_0974374a-b8a0-4180-88fd-49416a10fc84,2026-01-14 12:20:48.145 +0530,,,vegetable_037,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/fenugreek.jpg,Fenugreek,ಮೆಂತ್ಯ,मेथी,வெந்தயம்,మెంతులు,ഉലുവ,मेथी,મેથી,মেথি,ମେଥି,ਮੇਥੀ,میتھی,मेथी
master_icons_769f285d-8b79-4a20-8f7d-baca4401a9e1,2026-01-14 12:20:48.145 +0530,,,vegetable_038,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/french-bean.jpg,French_Bean,ಫ್ರೆಂಚ್ ಬೀನ್ಸ್,फ्रेंच बीन्स,பிரெஞ்சு_பீன்,ఫ్రెంచ్_బీన్,ഫ്രഞ്ച്_ബീൻ,फ्रेंच_बीन,ફ્રેન્ચ_બીન,ফরাসি_বিন,ଫରାସୀ_ବିନ୍,ਫ੍ਰੈਂਚ_ਬੀਨ,فرانسیسی_بین,फ्रेन्च_बीन
master_icons_8242c0db-27b2-4821-b1d7-4c10abd13fc0,2026-01-14 12:20:48.145 +0530,,,vegetable_039,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/garlic.jpg,Garlic,ಬೆಳ್ಳುಳ್ಳಿ,लहसुन,பூண்டு,వెల్లుల్లి,വെളുത്തുള്ളി,लसूण,લસણ,রসুন,ରସୁଣ,ਲਸਣ,لہسن,लसुन
master_icons_bed62539-f2b7-4b37-81d9-b9496d72a8e0,2026-01-14 12:20:48.145 +0530,,,vegetable_040,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/geru-beeja.jpg,Geru_Beeja,ಗೇರು ಬೀಜ,काजू,கெரு_பீஜா,గెరు_బీజా,ഗെരു_ബീജ,गेरु_बीजा,ગેરુ_બીજા,গেরু_বিজা,ଗେରୁ_ବିଜା,ਗੇਰੂ_ਬੀਜਾ,گیرو_بیجا,गेरु_बीजा
master_icons_251a0477-6670-4489-82d9-667c267597d9,2026-01-14 12:20:48.145 +0530,,,vegetable_041,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/gherkins.jpg,Gherkins,ಸಣ್ಣ ಸೌತೆಕಾಯಿ,छोटा खीरा,கெர்கின்ஸ்,గెర్కిన్స్,ഗെർകിൻസ്,घेरकिन्स,ઘેરકિન્સ,ঘেরকিন্স,ଘେରକିନ୍ସ,ਘੇਰਕਿਨਸ,گرکنز,घेरकिन्स
